ArticleID,Source,race,race_w2v,cigarillos,cigarillos_w2v,youth,youth_w2v,egal_w2v,ind_w2v,protest,riot,michael_brown,dead_blacks,n_words
freep30,DetroitFreePress,3.0,0.126289338092,0.0,0.0540779209929,0.0,0.101942193136,0.0874442610347,0.0931438751268,1,0,1,0,139
freep31,DetroitFreePress,2.0,0.126558569264,0.0,0.0571693130682,0.0,0.0919203669957,0.0942063000832,0.109072288409,2,0,1,0,506
freep32,DetroitFreePress,2.0,0.12682540813,0.0,0.0571063651595,0.0,0.0943346278264,0.103684949302,0.109820595457,0,1,1,0,680
freep33,DetroitFreePress,2.0,0.0995547071768,0.0,0.0347604746124,0.0,0.0830618801783,0.0934552639696,0.0970331514099,0,1,0,0,234
freep34,DetroitFreePress,7.0,0.14011556654,0.0,0.0532933789809,0.0,0.0850653010657,0.12023060564,0.124685960546,1,0,0,0,320
ebony1,Ebony,31.0,0.123739420313,0.0,0.0400951578988,0.0,0.0834938209621,0.108460203882,0.114539415309,5,0,3,0,1168
ebony2,Ebony,11.0,0.151488401119,0.0,0.0470824519682,0.0,0.0997824246864,0.147560958929,0.159393855075,4,0,0,0,973
ebony3,Ebony,3.0,0.119148535208,0.0,0.0462612109109,0.0,0.0937952754146,0.105816187087,0.126254375749,3,1,8,1,1299
ebony4,Ebony,4.0,0.126236631391,0.0,0.0584659792041,0.0,0.0913667546913,0.111094236712,0.132880993948,1,0,5,0,460
ebony5,Ebony,9.0,0.138437759201,0.0,0.0374355685118,0.0,0.0917357654572,0.130858304316,0.132716135529,2,0,5,3,903
ebony6,Ebony,22.0,0.144616667384,0.0,0.0535827548661,4.0,0.115111197805,0.123399818077,0.131415720773,0,2,2,0,1140
ebony7,Ebony,11.0,0.141950222531,0.0,0.0546685857298,0.0,0.0979051500538,0.129895126344,0.141172683697,0,4,1,0,1234
ebony8,Ebony,10.0,0.146900703656,0.0,0.0431981429527,0.0,0.106138639982,0.127573293805,0.145889975975,2,0,5,0,594
ebony9,Ebony,1.0,0.111573867401,0.0,0.0626393043505,0.0,0.100581333612,0.0962573075046,0.0904730413035,3,0,0,0,92
ebony10,Ebony,5.0,0.134014274591,0.0,0.056149729436,0.0,0.104418778716,0.113990331934,0.124862455358,0,2,2,1,869
ebony11,Ebony,10.0,0.143296535515,0.0,0.0440229738475,0.0,0.0982854813493,0.127650197562,0.137672126684,1,0,3,5,1290
ebony12,Ebony,4.0,0.134120640635,0.0,0.0415713003327,0.0,0.0939408374452,0.125543074507,0.136081380797,0,0,1,1,1050
ebony13,Ebony,2.0,0.118900910307,0.0,0.0678911940934,0.0,0.0950597324616,0.078738278929,0.091068347287,1,0,1,0,143
ebony14,Ebony,16.0,0.142154966233,0.0,0.0408082974135,0.0,0.0929209820223,0.121004256595,0.120396333977,0,0,1,0,1191
ebony15,Ebony,0.0,0.139934324376,0.0,0.055641569516,0.0,0.0953674574339,0.139886074742,0.150610307172,0,0,0,0,801
ebony16,Ebony,4.0,0.0880128436632,0.0,0.0512467106208,0.0,0.0815713281411,0.0602592713942,0.0670901400222,0,0,1,1,999
ebony17,Ebony,8.0,0.146183275377,0.0,0.0540633857074,0.0,0.101380920857,0.144041846732,0.156492412873,0,2,3,0,1062
ebony18,Ebony,16.0,0.139989907043,0.0,0.0759833974889,0.0,0.109130719099,0.118529253513,0.136623236967,1,0,0,0,1508
elite1,EliteDaily,2.0,0.137490369092,0.0,0.051482170388,0.0,0.0971876187807,0.115235739404,0.121795432723,0,0,2,0,266
elite2,EliteDaily,3.0,0.144347537431,0.0,0.0512797105818,0.0,0.0859383732986,0.135826421742,0.142795401658,1,2,1,0,1186
elite3,EliteDaily,2.0,0.127875211312,0.0,0.062437136474,0.0,0.101650380432,0.110826198892,0.120808410366,0,1,1,2,598
engad1,Engadget,2.0,0.120372641316,0.0,0.0511213720735,0.0,0.0897812388688,0.10259969743,0.114774382023,4,0,2,0,455
ess1,Essence,9.0,0.138313639375,0.0,0.0471347207188,0.0,0.0975192351115,0.119696428448,0.126134961174,1,8,1,1,1087
ess2,Essence,1.0,0.119487424843,0.0,0.0562494123721,0.0,0.112196016955,0.0845194744701,0.0957163021892,2,0,0,1,369
ess3,Essence,0.0,0.126816521369,0.0,0.0485698759604,0.0,0.0962066228732,0.112967841183,0.138338422993,2,0,1,0,218
ess4,Essence,2.0,0.118056960958,0.0,0.0463516775218,0.0,0.112699027396,0.0894573089814,0.10404355764,0,0,1,0,105
ess5,Essence,0.0,0.130180483937,0.0,0.0403173605351,0.0,0.0943030637169,0.12082190984,0.14072373552,3,0,2,1,447
ess6,Essence,8.0,0.142548820248,0.0,0.0410237341474,0.0,0.0980403714775,0.133439957155,0.15069648818,0,0,2,2,726
ess7,Essence,0.0,0.122476586189,0.0,0.0657515571589,0.0,0.130909128281,0.0967608982886,0.120258090918,0,0,3,0,176
ess8,Essence,0.0,,0.0,,0.0,,,,0,0,0,0,0
ess9,Essence,1.0,0.131751901348,0.0,0.0637981223713,0.0,0.100221033484,0.0969294917865,0.114120663148,0,0,1,0,423
ess10,Essence,0.0,0.135654126026,0.0,0.0606338001114,0.0,0.104964017754,0.141011666868,0.170410710784,0,0,0,0,152
ess11,Essence,1.0,0.119442053601,0.0,0.0640292057086,0.0,0.111333277437,0.10301831087,0.116998943118,0,0,0,0,246
ess12,Essence,2.0,0.13630442544,0.0,0.0298738546929,0.0,0.141756368054,0.124369790692,0.135094340362,0,0,0,0,367
eur1,EurWeb,2.0,0.134255536498,0.0,0.0522973395881,0.0,0.109932732544,0.132126024015,0.154154499622,1,0,2,0,291
eur2,EurWeb,2.0,0.131826115524,0.0,0.0557642333487,0.0,0.0887694965794,0.126270594676,0.13171242188,0,0,1,0,615
eur3,EurWeb,3.0,0.129105660184,0.0,0.0531873256049,0.0,0.0938866505107,0.106405209892,0.115872346955,1,0,2,0,379
eur4,EurWeb,4.0,0.134512254889,0.0,0.0629799449028,0.0,0.091597774979,0.10697521683,0.12191736168,0,0,3,0,372
eur5,EurWeb,12.0,0.152701147879,0.0,0.0591524541718,0.0,0.0907056062145,0.12216380468,0.13319489158,1,5,1,0,480
eur6,EurWeb,0.0,0.119464241828,0.0,0.0532653818801,0.0,0.103836682937,0.101349192403,0.111378388077,1,1,1,0,351
eur7,EurWeb,0.0,0.128608277635,0.0,0.0573263424598,0.0,0.0939643842522,0.11445235658,0.125051708287,3,0,1,0,303
eur8,EurWeb,2.0,0.118732623874,0.0,0.0481156519976,0.0,0.0948837188379,0.0896436668319,0.103096414702,1,0,2,0,447
eur9,EurWeb,1.0,0.121708686786,0.0,0.0325750411619,0.0,0.0924038793849,0.11328371078,0.123555607296,1,0,2,0,495
eur10,EurWeb,1.0,0.128571307108,0.0,0.0403645020286,0.0,0.093432807625,0.105243127262,0.110768590927,0,0,3,0,367
eur11,EurWeb,4.0,0.120260776106,0.0,0.0467288291354,0.0,0.097848403269,0.105004701203,0.109853479395,3,0,1,0,258
eur12,EurWeb,0.0,0.129903888119,0.0,0.0607997146222,0.0,0.102250788496,0.103365215284,0.1143476396,3,0,2,0,375
eur13,EurWeb,1.0,0.121999291757,0.0,0.0524936519271,0.0,0.098663696599,0.0902871385639,0.0951158169106,1,1,1,0,584
eur14,EurWeb,0.0,0.125754121647,0.0,0.0528424004636,0.0,0.0902545186645,0.122100520126,0.121724460203,0,0,2,0,554
eur15,EurWeb,3.0,0.11364035338,0.0,0.0450078466625,0.0,0.102917806225,0.0917756862354,0.114266226377,0,0,0,0,545
eur16,EurWeb,0.0,0.122436541026,0.0,0.0407142398785,0.0,0.103339231717,0.0942095540951,0.105787625668,0,0,1,0,281
eur17,EurWeb,0.0,0.12557243132,0.0,0.0552538949062,0.0,0.098251537004,0.100484882514,0.110236683744,0,0,2,0,305
eur18,EurWeb,2.0,0.145458005859,0.0,0.056811667875,0.0,0.0964421637971,0.135246310155,0.16084279959,0,0,2,0,363
eur19,EurWeb,2.0,0.121213968043,0.0,0.0544200754584,0.0,0.104439769024,0.109156366087,0.136080859914,4,0,2,0,467
eur20,EurWeb,0.0,0.123791590675,0.0,0.0666796211064,0.0,0.094398131819,0.0993767684859,0.119572746557,0,0,2,0,480
eur21,EurWeb,5.0,0.145128643808,0.0,0.0545356559273,0.0,0.102469291848,0.143049540112,0.162758562793,3,0,4,0,984
eur22,EurWeb,3.0,0.159398609754,0.0,0.0628738054916,0.0,0.10274221717,0.126169417501,0.128843880763,0,0,1,0,163
eur23,EurWeb,2.0,0.122612545525,0.0,0.0548146819986,0.0,0.0933345814012,0.0933211038849,0.105052306797,3,1,1,0,905
eur24,EurWeb,1.0,0.141257219561,0.0,0.0628863300878,0.0,0.0951091005757,0.117971374717,0.124960427734,0,0,2,0,578
eur25,EurWeb,1.0,0.125535370135,1.0,0.0635363742678,0.0,0.0991893408327,0.09454475251,0.109969914544,0,0,1,0,640
eur26,EurWeb,1.0,0.124535377094,0.0,0.0392220358003,0.0,0.0948188835,0.0922562588471,0.107008415334,0,0,1,0,205
eur27,EurWeb,1.0,0.120529025954,0.0,0.0512349721286,0.0,0.0993004577673,0.0939526561914,0.100356781129,0,0,2,0,132
eur28,EurWeb,0.0,0.120980093417,0.0,0.0539079729272,0.0,0.0962384765901,0.0976671601376,0.10654944909,1,2,1,0,243
eur29,EurWeb,0.0,0.121545881748,0.0,0.0685909903451,0.0,0.099596205313,0.0799156500009,0.0946261391009,0,0,1,0,117
eur30,EurWeb,8.0,0.156656329323,0.0,0.0633992357009,0.0,0.099081371739,0.130235365457,0.134724758713,0,0,1,0,979
eur31,EurWeb,1.0,0.115240583719,0.0,0.0448797926592,0.0,0.0966592086428,0.0890894925516,0.108483096024,0,0,1,0,450
eur32,EurWeb,5.0,0.137236586488,0.0,0.0585633611584,0.0,0.0956139130116,0.113623165693,0.128986462677,1,0,3,1,495
eur33,EurWeb,12.0,0.157291899573,0.0,0.050924389804,0.0,0.101678678378,0.122180989945,0.122142497414,0,0,1,1,938
eur34,EurWeb,0.0,0.141776438252,0.0,0.0507058010406,0.0,0.103922871205,0.118512444773,0.112995235175,0,0,1,0,76
eur35,EurWeb,1.0,0.11939635628,0.0,0.0508755739309,0.0,0.0938481115896,0.0988161752849,0.103023800134,0,0,0,0,313
eur36,EurWeb,0.0,0.118180461344,0.0,0.0504922175343,0.0,0.0938197935375,0.107953007612,0.121568378268,1,0,1,0,135
eur37,EurWeb,0.0,0.114907046998,0.0,0.0564886828528,0.0,0.105243785363,0.0896375577332,0.0963927203259,1,0,1,0,148
eur38,EurWeb,3.0,0.118470801744,0.0,0.0715834699816,0.0,0.108641139587,0.095759351313,0.121766217638,0,0,1,0,191
eur39,EurWeb,1.0,0.132244958924,0.0,0.0621176446517,0.0,0.103392882842,0.101949172567,0.112008904317,0,0,1,0,207
eur40,EurWeb,4.0,0.138609869915,0.0,0.053212358884,0.0,0.0946650229101,0.135805146096,0.157381950407,0,1,1,0,380
eur41,EurWeb,6.0,0.135186567761,0.0,0.0506794232797,0.0,0.103609256932,0.13014423114,0.152837248295,0,0,1,0,1112
eur42,EurWeb,2.0,0.127441228095,0.0,0.060200736512,0.0,0.0950872596892,0.10452516737,0.116936919112,0,0,1,0,747
eur43,EurWeb,0.0,0.115893920805,0.0,0.0366843557816,0.0,0.102857943459,0.108335300659,0.120946827937,0,0,1,0,113
exam1,Examiner,10.0,0.130578413941,0.0,0.0465719815142,0.0,0.101261037611,0.115165183115,0.128400744084,16,0,6,0,1518
exam2,Examiner,1.0,0.111177233109,0.0,0.0400474476089,0.0,0.0896325667895,0.0913396950561,0.109215512095,2,0,5,0,457
exam3,Examiner,7.0,0.118886290544,0.0,0.0478144947892,0.0,0.093617260736,0.101046482426,0.108670930669,8,0,4,0,1532
exam4,Examiner,1.0,0.13067593267,0.0,0.0521662811267,0.0,0.0929187480615,0.116546557153,0.129122352948,4,0,3,0,654
exam5,Examiner,0.0,0.111468704905,0.0,0.0421736885615,0.0,0.0967942646827,0.0919751597147,0.112955965934,0,0,2,0,549
exam6,Examiner,7.0,0.132001256214,0.0,0.0596501219285,0.0,0.095911994221,0.09930148285,0.111976135663,2,4,3,0,892
exam7,Examiner,1.0,0.130620800961,0.0,0.0564769387567,0.0,0.093519777135,0.111668660542,0.117249213038,2,0,6,0,370
exam8,Examiner,7.0,0.151294400264,0.0,0.0541011218212,0.0,0.0998971674986,0.128667187029,0.137037837502,3,0,4,0,685
exam9,Examiner,6.0,0.140066398944,2.0,0.05258570105,0.0,0.0975775837438,0.112196090031,0.118062155601,3,1,3,0,481
exam10,Examiner,5.0,0.133307200496,0.0,0.0472250945253,0.0,0.0899250330936,0.134939507421,0.140780256756,2,0,2,0,1112
exam11,Examiner,11.0,0.130699778996,0.0,0.0559258825916,0.0,0.0947567746255,0.115269759209,0.122554702975,6,7,14,0,4068
exam12,Examiner,3.0,0.13948322252,0.0,0.0616640686816,0.0,0.101766797459,0.118057395558,0.124894300732,0,0,5,0,591
exam13,Examiner,9.0,0.137455643654,0.0,0.0512679065205,0.0,0.0962584515696,0.113745433304,0.123550974806,5,1,2,1,811
exam14,Examiner,2.0,0.130265451167,0.0,0.0481934666555,0.0,0.10413245564,0.0988382884455,0.108085383033,2,0,5,0,771
exam15,Examiner,2.0,0.131455632414,0.0,0.0509107795598,0.0,0.0965561434033,0.118410105945,0.128988770275,0,0,8,0,1157
exam16,Examiner,7.0,0.1394153875,0.0,0.0507009616548,0.0,0.0965529321758,0.126050222751,0.136284520872,0,0,1,0,846
exam17,Examiner,0.0,0.11913690747,0.0,0.0538122087802,0.0,0.0993726816613,0.0918732216391,0.0983032960472,0,1,1,0,348
exam18,Examiner,0.0,0.128574048203,0.0,0.0435315855742,0.0,0.0882127837419,0.124805016282,0.132659088921,1,0,1,0,572
exam19,Examiner,24.0,0.134193965572,1.0,0.0522589393207,0.0,0.0920127255146,0.11718935028,0.127415662486,1,0,18,0,2250
exam20,Examiner,2.0,0.122412618237,0.0,0.0525376781134,0.0,0.108250669618,0.0989375915103,0.113340246255,0,0,5,0,628
exam21,Examiner,0.0,0.117840750983,0.0,0.0469854996148,0.0,0.0955287955519,0.103643799511,0.113426195588,1,0,5,0,792
exam22,Examiner,1.0,0.121529091107,0.0,0.0428966567126,0.0,0.0914838093031,0.109309193161,0.124231522908,1,0,1,0,440
exam23,Examiner,4.0,0.129527933228,0.0,0.0580283394332,0.0,0.0960939045569,0.1100059927,0.1167067765,0,0,2,0,723
exam24,Examiner,15.0,0.142776720374,0.0,0.0579682405328,0.0,0.0973150766767,0.129014226262,0.141743772694,0,0,3,0,1279
exam25,Examiner,1.0,0.128551526325,0.0,0.051912423915,0.0,0.0918502522158,0.104308635424,0.114116637061,0,1,3,0,384
exam26,Examiner,0.0,0.123554301194,0.0,0.0538791647053,0.0,0.0889373814312,0.102160941643,0.115842944122,2,1,2,0,508
exam27,Examiner,6.0,0.136152725134,0.0,0.0470637798137,0.0,0.0887009838565,0.113812980099,0.123351916108,0,0,1,0,453
exam28,Examiner,3.0,0.123231421592,0.0,0.0528541899703,0.0,0.0903350005695,0.0996470963137,0.114009442569,7,0,1,0,399
exam29,Examiner,4.0,0.131939584145,0.0,0.050794431501,0.0,0.0911745180047,0.113753633164,0.121239893048,5,1,1,0,540
exam30,Examiner,4.0,0.140440104494,0.0,0.0510603217921,0.0,0.0973071545829,0.110997028228,0.125826316413,1,0,3,0,420
exam31,Examiner,2.0,0.129371753149,0.0,0.0543409879762,0.0,0.092071173327,0.124727528944,0.133266786294,6,3,7,0,1293
exam32,Examiner,6.0,0.155070884834,0.0,0.0602168248637,0.0,0.101242129048,0.142662440661,0.150299241434,0,1,3,0,762
exam33,Examiner,0.0,0.118067799943,0.0,0.0439511890211,0.0,0.100892449374,0.0976394834323,0.108886824035,3,3,1,0,492
exam34,Examiner,1.0,0.1187755021,0.0,0.0557092035732,0.0,0.0951111592584,0.0931155147283,0.104702785353,0,1,3,0,317
exam35,Examiner,0.0,,0.0,,0.0,,,,0,0,0,0,0
exam36,Examiner,2.0,0.117978621421,0.0,0.0514515010351,0.0,0.0921691660984,0.107136332356,0.115081848331,4,0,0,0,272
exam37,Examiner,0.0,,0.0,,0.0,,,,0,0,0,0,0
exam38,Examiner,3.0,0.119255989556,0.0,0.0548324417737,0.0,0.0784313451742,0.102184912147,0.114552959563,0,0,1,0,415
exam39,Examiner,0.0,0.123943457402,0.0,0.0598710637559,0.0,0.0874306743267,0.115707341394,0.121931586649,10,0,0,0,393
exam40,Examiner,2.0,0.113989224196,0.0,0.0524116193119,0.0,0.0847401668816,0.10517022196,0.127791647977,0,0,1,0,433
exam41,Examiner,11.0,0.137585289702,0.0,0.0434909259813,0.0,0.0977474228068,0.127139817142,0.129528872365,2,1,3,0,1970
exam42,Examiner,7.0,0.129716557967,0.0,0.0538319681029,0.0,0.0901745147288,0.0937707471979,0.108583366465,0,0,1,0,486
exam43,Examiner,0.0,0.113582869196,0.0,0.0399391019783,0.0,0.0903622477582,0.0917481885894,0.102197060845,3,3,1,0,367
exam44,Examiner,14.0,0.140095585279,0.0,0.0483949764669,0.0,0.087890891784,0.0996977729823,0.11309127439,0,0,1,0,455
exam45,Examiner,12.0,0.148293262368,0.0,0.0314420931501,0.0,0.0939194416124,0.116700031402,0.119577406365,1,1,1,0,747
exam46,Examiner,2.0,0.138931146094,0.0,0.0481736723294,0.0,0.0990130626438,0.105748003303,0.117665661242,1,0,2,0,442
exam47,Examiner,2.0,0.118156091101,0.0,0.0479855839076,0.0,0.077369700404,0.10774121886,0.124763945026,7,0,0,0,397
exam48,Examiner,7.0,0.146009746652,0.0,0.0468144819258,0.0,0.100142623706,0.127073659832,0.131148730584,3,2,1,0,503
exam49,Examiner,2.0,0.136186945969,0.0,0.0629433409257,0.0,0.0908092928866,0.124284184673,0.139273964581,0,0,1,2,949
exam50,Examiner,10.0,0.136130115508,0.0,0.0499759285823,0.0,0.0898296348688,0.098387419672,0.103085754053,3,2,2,0,722
exam51,Examiner,13.0,0.135196383628,0.0,0.0591636804992,0.0,0.0984149931839,0.0997094326466,0.109447597339,1,4,1,0,986
exam52,Examiner,9.0,0.137812891622,0.0,0.055736821296,0.0,0.093782781564,0.100064123259,0.108846089958,3,2,3,0,832
exam53,Examiner,6.0,0.130653330234,0.0,0.0642663390121,0.0,0.0956508298781,0.107182869101,0.117312295889,2,1,5,0,772
exam54,Examiner,6.0,0.126668014418,0.0,0.0547654818106,0.0,0.0897260450902,0.0945901792335,0.102863429889,4,4,4,0,771
exam55,Examiner,4.0,0.121820504531,0.0,0.0463310902971,0.0,0.0873890987297,0.0932712138319,0.106606526555,2,1,3,0,706
exam56,Examiner,0.0,0.133749662051,0.0,0.0446651549155,0.0,0.10159560382,0.107313825032,0.118266960858,1,1,2,0,489
exam57,Examiner,8.0,0.134582208743,0.0,0.0404095574964,0.0,0.0920815059902,0.134468269491,0.1377751902,2,0,0,0,701
exam58,Examiner,0.0,0.134145977314,0.0,0.057222172251,0.0,0.0926691600489,0.127885453551,0.150028056607,1,0,0,0,490
exam59,Examiner,3.0,0.127521976265,0.0,0.0419135004095,0.0,0.0852510603422,0.13878223969,0.139922424597,2,2,0,0,1456
exam60,Examiner,0.0,0.128945526946,0.0,0.0487581189856,0.0,0.095618973025,0.120114154338,0.13324034661,11,1,0,0,477
exam61,Examiner,0.0,,0.0,,0.0,,,,0,0,0,0,0
exam62,Examiner,7.0,0.131800600431,0.0,0.0532831443518,0.0,0.0911016089317,0.116526685509,0.123623334299,0,0,0,0,515
exam63,Examiner,1.0,0.129920120807,0.0,0.0433638513395,0.0,0.0901696697876,0.126526109611,0.144527828908,0,0,0,0,560
exam64,Examiner,0.0,0.105919974266,0.0,0.0358850732593,0.0,0.0894670408997,0.100201725553,0.106779836483,3,0,0,0,1034
exam65,Examiner,1.0,0.113765888747,0.0,0.0391472285083,0.0,0.0965782974682,0.0949091044994,0.0981662581368,1,3,0,0,303
exam66,Examiner,0.0,0.134638481532,0.0,0.0476931168142,0.0,0.0932078489977,0.143352550427,0.154555485775,1,0,0,0,708
exam67,Examiner,7.0,0.118428874815,0.0,0.0539186226714,0.0,0.0956409190834,0.110454615734,0.122868671355,0,1,0,0,638
exam68,Examiner,7.0,0.130895526897,0.0,0.0478310476564,0.0,0.0952263686951,0.0973202265654,0.111308387844,2,2,6,0,790
fox1,FoxNews,4.0,0.122001291968,0.0,0.0547249809858,0.0,0.0970634531642,0.0993309008735,0.106896634597,8,1,2,0,1137
fox2,FoxNews,3.0,0.123048246276,0.0,0.052242946789,0.0,0.0900361708308,0.0946040214871,0.104875632161,5,2,1,0,859
fox3,FoxNews,4.0,0.129541265135,0.0,0.0569692646437,0.0,0.0967441564054,0.099760114056,0.106973289657,9,1,1,0,1028
fox4,FoxNews,2.0,0.13046423638,0.0,0.0522549208346,0.0,0.0949060205922,0.11288442545,0.11692561543,16,2,1,0,1238
fox5,FoxNews,3.0,0.124916742646,0.0,0.0536886739271,0.0,0.0935770257738,0.0970512408575,0.108227833349,3,1,2,0,1106
fox6,FoxNews,3.0,0.128480782782,0.0,0.0440454033877,0.0,0.0983868475635,0.114142657136,0.120368043993,2,1,1,0,729
fox7,FoxNews,2.0,0.136947028655,0.0,0.0506290745792,0.0,0.101346036186,0.114672014849,0.12088350747,2,0,2,0,404
fox8,FoxNews,3.0,0.127128117477,0.0,0.0578903713246,0.0,0.100217807038,0.100601640631,0.112112836563,1,1,1,0,1107
fox9,FoxNews,1.0,0.13122621313,0.0,0.0515356081058,0.0,0.101422382258,0.0982399309803,0.107803967807,3,1,1,0,158
